"Candidate","General_Party","Election_Year","Specific_Party","State","Amount"
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NM",33395.58
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NV",45581
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","NY",870887.25
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OH",4586589.57
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OK",40911
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","OR",57684.95
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","PA",633568.05
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","PR",1195
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","RI",46650
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","SC",97208.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","SD",8310
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","TN",211462.8
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","TX",519778
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","UT",59124.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VA",524451.85
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VI",2700
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","VT",9019.99
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WA",136573.5
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WI",85510
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WV",34626
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","WY",32976
"KASICH, JOHN R","Republican",2016,"REPUBLICAN","ZZ",7500
"LYNCH, FRANK","Republican",2012,"REPUBLICAN","FL",241.5
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","",32382.9
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CA",30450
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CO",500
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","CT",14600
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","DC",4200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","FL",21300
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","IA",1000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","IL",4200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MA",6650
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MD",4000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MI",500
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MN",5000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","MO",1250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NH",5450
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NJ",63200
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NM",750
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NV",4000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","NY",301395.82
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OH",1250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OK",250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","OR",5400
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","PA",625
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","PR",2750
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","RI",250
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","TN",1000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","TX",6000
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","VA",10570.16
"PATAKI, GEORGE E","Republican",2016,"REPUBLICAN","VT",250
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","",5580147.26
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AA",500
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AE",4066.92
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AK",21084.19
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AL",47812.67
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AP",4512.28
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AR",17868.69
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","AZ",120154.76
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CA",541742.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CO",87613.62
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","CT",43685.25
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","DC",42068.89
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","DE",14052.98
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","FL",313079.56
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","GA",91399.78
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","GU",201.6
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","HI",23293.26
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IA",67278.53
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ID",33950.42
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IL",161786.48
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","IN",60411.28
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","KS",27688.31
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","KY",1999753.1
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","LA",50806.86
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MA",65394.2
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MD",59118.12
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ME",15517.41
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MI",129327.67
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MN",73691.71
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MO",58814.36
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MS",41055.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","MT",10245.92
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NC",101651.02
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ND",10939.82
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NE",21121.63
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NH",49150.25
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NJ",82648.22
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NM",27226.56
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NV",84630.7
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","NY",162017.97
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OH",87489.89
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OK",64122.47
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","OR",56751.01
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","PA",125812.87
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","PR",4606.37
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","RI",3013.55
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","SC",55495.53
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","SD",8688.59
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","TN",97128.48
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","TX",540892.36
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","UT",39740.12
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VA",140509.61
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VI",501.6
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","VT",11420.3
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WA",134905.06
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WI",53777.27
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WV",18089.11
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","WY",42596.09
"PAUL, RANDAL (RAND)","Republican",2016,"REPUBLICAN","ZZ",200
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","",1080713.01
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AE",800
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AK",3900
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AL",33599.96
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AR",29565
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","AZ",79049
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CA",1590648.6
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CO",230533
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","CT",60750
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","DC",87500
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","DE",4450
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","FL",759320.36
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","GA",188536
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","HI",2250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IA",16000
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ID",2250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IL",385385
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","IN",64850
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","KS",38350
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","KY",61250
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","LA",566391.02
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MA",50024
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MD",142120
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ME",125
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MI",31600
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MN",11400
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MO",67300
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MS",95812.62
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","MT",450.5
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NC",77057
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","ND",3500
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NE",9200
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NH",38057
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NJ",120485
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NM",52600
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NV",148500
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","NY",459000
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","OH",301279
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","OK",461550
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","OR",26617
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","PA",336502
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","PR",2800
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","RI",6750
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","SC",135550
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","SD",6505
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","TN",402352
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","TX",10842833.38
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","UT",22550
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","VA",234880.12
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","VT",3800
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","WA",35835
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","WI",10885
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","WV",167525
"PERRY, JAMES RICHARD (RICK)","Republican",2012,"REPUBLICAN","WY",12900
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","",139407.77
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","AL",600
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","AR",50
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","AZ",350
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","CA",210900
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","CO",20125
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","CT",3000
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","DC",1040.18
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","FL",44500
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","GA",12870
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","IA",962.91
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","ID",2800
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","IL",1000
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MA",750
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MD",100
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","ME",250
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MI",350
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MO",3250
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MS",16300.16
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","MT",1000
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NC",1555
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NE",200
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NH",1000
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NJ",5500
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NM",600
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NV",250
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","NY",16700
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","OH",685
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","OR",2800
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","PA",3725
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","SC",775
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","TN",7850
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","TX",750339.52
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","UT",100
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","VA",700
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","VT",250
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","WA",6925
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","WI",1750
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","WV",-5000
"PERRY, JAMES RICHARD (RICK)","Republican",2016,"REPUBLICAN","WY",500
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","",100
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AE",310
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AK",750
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AL",5958.24
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AP",220
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AR",1911
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","AZ",6491.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","CA",38646.17
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","CO",4515
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","CT",4715
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","DC",2020
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","DE",765
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","FL",16986.35
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","GA",8676
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","HI",1060
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","IA",1447
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","ID",595
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","IL",9281
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","IN",3685.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","KS",1935
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","KY",2565
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","LA",127077.36
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MA",11320.32
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MD",7192.56
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","ME",1420
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MI",7820
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MN",4948.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MO",4953.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MS",2110
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","MT",860
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NC",8363.05
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","ND",275
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NE",995
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NH",7140.07
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NJ",7906
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NM",2145
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NV",2265
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","NY",17646.48
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","OH",8579.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","OK",2450
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","OR",4350.19
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","PA",9834.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","PR",350
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","RI",975
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","SC",3095.4
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","SD",465
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","TN",6140.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","TX",21538.35
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","UT",1765
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","VA",10958.5
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","VI",200
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","VT",721
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","WA",10604.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","WI",4916.12
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","WV",669
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","WY",715
"ROEMER III, CHARLES E (BUDDY)","Republican",2012,"REPUBLICAN","XX",102
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","",81209897.4
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","33",100
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","46",110
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","8",120
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","84",150
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","91",120
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AA",2660
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AE",17973
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AK",613041.36
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AL",3469220.91
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AP",10905
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AR",1663513.5
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AS",3975
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","AZ",6420732.5
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","CA",37908388.3
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","CO",7837763.27
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","CT",9166494.96
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","DC",4667604.46
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","DE",674811.52
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","FF",30
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","FL",27855706.71
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","GA",9794772.15
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","GU",21829
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","HI",482211.12
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","IA",1800167.41
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","ID",2204109.79
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","IL",11565219.02
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","IN",3416862.63
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","KS",2264261.79
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","KY",2904166.38
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","LA",3998497.03
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MA",113657809.27
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MD",5195474.79
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","ME",516932.84
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MI",8241260.88
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MN",3003892.62
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MO",5502453.51
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MP",3500
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MS",2068317.37
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","MT",984308
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NC",6623006.91
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","ND",421302
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NE",1709515.6
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NH",1474910.05
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NJ",9493896.42
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NM",1556329.6
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NV",3445112.74
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","NY",22966216.41
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","OH",10019082.72
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","OK",4136353.18
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","OR",2360628.95
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","PA",10308805.47
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","PR",161934
"ROMNEY, WILLARD MITT & RYAN, PAUL D","Republican",2012,"REPUBLICAN","RI",567667.92
